product_id,city,base_disc,opt_disc,base_price,opt_price,pred_units_delta_pct,pred_rev_delta_pct
3581,Others,0.3531,0.0,64.7705,65.0,-0.0334,0.3209
3582,Bangalore,15.8878,13.8878,58.8786,60.2786,0.7167,3.1115
3582,Chandigarh Tricity,16.2175,14.2175,58.6477,60.0477,-0.3636,2.0149
3582,Chennai,15.754,13.754,58.9722,60.3722,0.1969,2.5755
3582,Delhi-NCR,10.6634,8.6634,62.5356,63.9356,0.8682,3.1263
3582,Hyderabad,12.5888,10.5888,61.1878,62.5878,0.8488,3.1563
3582,Kolkata,16.1529,14.1529,58.693,60.093,0.7444,3.1474
3582,Lucknow,5.7998,3.7998,65.9401,67.3401,0.5389,2.6735
3582,Mumbai,14.4311,12.4311,59.8982,61.2982,-0.2646,2.0666
3582,Others,13.8325,11.8325,60.3172,61.7172,0.805,3.1447
3582,Pune,16.0295,14.0295,58.7794,60.1794,0.7576,3.1574
3583,Ahmedabad,14.3143,12.3143,77.1171,78.9171,-1.7625,0.5305
3583,Bangalore,13.2273,11.2273,78.0954,79.8954,0.2609,2.5717
3583,Chandigarh Tricity,15.4158,13.4158,76.1257,77.9257,-1.785,0.5373
3583,Chennai,12.0762,10.0762,79.1314,80.9314,0.3152,2.5971
3583,Delhi-NCR,13.947,11.947,77.4477,79.2477,-1.7551,0.5282
3583,Hyderabad,16.9812,14.9812,74.7169,76.5169,0.1386,2.551
3583,Kolkata,12.3567,10.3567,78.879,80.679,-1.7239,0.5187
3583,Lucknow,12.1609,10.1609,79.0552,80.8552,-1.7189,0.5189
3583,Mumbai,17.974,15.974,73.8234,75.6234,0.1909,2.6338
3583,Others,9.8262,7.8262,81.1564,82.9564,0.321,2.5461
3583,Pune,15.4457,13.4457,76.0988,77.8988,0.2215,2.5921
3586,Bangalore,11.0479,9.2801,137.8757,140.6158,-1.9268,0.0223
3586,Chennai,11.3784,13.3784,137.3635,134.2635,3.1374,0.8098
3586,Delhi-NCR,14.6165,12.7187,132.3444,135.286,-2.1745,-0.0001
3586,Hyderabad,10.8071,8.8071,138.249,141.349,-1.9045,0.2952
3586,Kolkata,8.343,6.7829,142.0684,144.4866,-1.4138,0.2643
3586,Mumbai,12.2379,10.2379,136.0312,139.1312,-2.42,-0.1962
3586,Others,11.1888,9.3218,137.6573,140.5512,-1.7933,0.2712
3587,Bangalore,22.087,20.1642,93.4956,95.803,-2.3784,0.0308
3587,Chandigarh Tricity,26.4307,24.4307,88.2831,90.6831,-2.8548,-0.2139
3587,Chennai,23.4053,21.4053,91.9136,94.3136,-3.0345,-0.5026
3587,Delhi-NCR,22.7251,20.7964,92.7299,95.0443,-2.2689,0.1703
3587,Hyderabad,20.5843,18.5843,95.2989,97.6989,-2.0022,0.4658
3587,Kolkata,22.317,20.3613,93.2196,95.5664,-2.2051,0.2569
3587,Lucknow,24.1549,22.1549,91.0141,93.4141,-2.6498,-0.0827
3587,Mumbai,25.1681,23.1681,89.7983,92.1983,-2.8102,-0.2126
3587,Others,22.6836,20.8444,92.7797,94.9868,-1.859,0.4756
3587,Pune,24.4704,22.4704,90.6355,93.0355,-2.5589,0.0213
3588,Ahmedabad,18.5992,16.5992,162.8016,166.8016,-2.6055,-0.2126
3588,Bangalore,18.1202,16.2132,163.7595,167.5736,-2.2286,0.0485
3588,Chandigarh Tricity,28.0659,26.0659,143.8681,147.8681,-2.9643,-0.2664
3588,Chennai,18.3003,20.3003,163.3993,159.3993,3.4896,0.9562
3588,Delhi-NCR,18.2567,16.3087,163.4866,167.3827,-2.104,0.229
3588,Hyderabad,17.795,15.795,164.41,168.41,-1.8604,0.5273
3588,Kolkata,18.6017,17.0312,162.7965,165.9377,-1.4275,0.4745
3588,Lucknow,15.8469,13.8988,168.3061,172.2023,-2.2855,-0.0234
3588,Mumbai,16.5873,14.5873,166.8255,170.8255,-2.503,-0.1653
3588,Others,18.0799,16.1265,163.8403,167.747,-1.8106,0.5307
3588,Pune,17.6875,15.6875,164.625,168.625,-2.261,0.1138
3592,Bangalore,3.4536,1.4536,96.5464,98.5464,-1.012,1.0386
3592,Chandigarh Tricity,3.8451,5.8451,96.1549,94.1549,2.7765,0.6388
3592,Chennai,3.6366,5.6366,96.3634,94.3634,4.0711,1.9111
3592,Delhi-NCR,3.4933,3.4934,96.5067,96.5066,1.5005,1.5004
3592,Hyderabad,3.6388,1.6388,96.3612,98.3612,-1.053,1.0007
3592,Kolkata,3.4354,3.4354,96.5646,96.5646,1.5024,1.5024
3592,Lucknow,3.45,1.45,96.55,98.55,-1.2249,0.8212
3592,Mumbai,3.4739,1.4739,96.5261,98.5261,-1.2021,0.845
3592,Others,3.5101,3.5101,96.4899,96.4899,1.4464,1.4463
3592,Pune,4.4422,2.4422,95.5578,97.5578,-1.2499,0.8169
3595,Pune,3.8584,1.8584,240.3539,245.3539,-1.8729,0.1684
3596,Bangalore,10.4887,8.4887,61.7628,63.1428,1.3121,3.5758
3596,Chandigarh Tricity,11.0784,9.0784,61.3559,62.7359,0.1119,2.3636
3596,Chennai,11.914,9.914,60.7794,62.1594,-0.7459,1.5077
3596,Delhi-NCR,11.4699,9.4699,61.0858,62.4658,0.7253,3.0009
3596,Hyderabad,13.2181,11.2181,59.8795,61.2595,1.1127,3.443
3596,Kolkata,10.1126,8.1126,62.0223,63.4023,0.8377,3.0813
3596,Lucknow,7.5446,5.5446,63.7942,65.1742,-1.4068,0.726
3596,Mumbai,10.5056,8.5056,61.7512,63.1312,0.7745,3.0265
3596,Others,10.5414,8.5414,61.7264,63.1064,-0.0004,2.2353
3596,Pune,10.5123,8.5123,61.7465,63.1265,0.9439,3.2
3795,Bangalore,17.1845,16.9683,147.4116,147.7965,0.1505,0.4121
3795,Chennai,20.7482,18.7482,141.0683,144.6283,-2.9225,-0.4726
3795,Delhi-NCR,19.4436,21.4267,143.3905,139.8605,3.7013,1.1485
3795,Hyderabad,19.3177,17.3177,143.6145,147.1745,-2.2981,0.1238
3795,Kolkata,16.8899,16.6371,147.9359,148.3859,0.2165,0.5214
3795,Others,15.0512,14.9176,151.2089,151.4468,0.484,0.6421
3796,Bangalore,6.5986,4.5986,130.762,133.562,0.6892,2.8453
3796,Chennai,6.1428,4.1428,131.4,134.2,0.2866,2.4236
3796,Delhi-NCR,7.4495,5.4495,129.5707,132.3707,0.6374,2.8122
3796,Hyderabad,8.5005,6.5005,128.0993,130.8993,0.6497,2.8497
3796,Kolkata,7.5315,5.5315,129.4559,132.2559,0.6987,2.8767
3796,Lucknow,6.7235,4.7235,130.5871,133.3871,0.1875,2.3357
3796,Mumbai,7.7338,5.7338,129.1727,131.9727,-0.2663,1.8956
3796,Others,7.6756,5.6756,129.2542,132.0542,0.6751,2.856
3796,Pune,8.3086,6.3086,128.3679,131.1679,0.6838,2.8799
5460,Ahmedabad,19.5681,21.5681,60.3239,58.8239,3.1106,0.5466
5460,Bangalore,18.6924,20.6924,60.9807,59.4807,5.0234,2.44
5460,Chandigarh Tricity,19.9321,21.9321,60.0509,58.5509,5.0714,2.4468
5460,Chennai,17.1699,19.1699,62.1226,60.6226,4.9583,2.424
5460,Delhi-NCR,19.0238,21.0238,60.7321,59.2321,3.0891,0.5429
5460,Hyderabad,19.1012,21.1012,60.6741,59.1741,5.0378,2.441
5460,Kolkata,19.0402,21.0402,60.7198,59.2198,3.0897,0.543
5460,Lucknow,20.1717,22.1717,59.8712,58.3712,3.1347,0.5508
5460,Mumbai,18.7819,20.7819,60.9136,59.4136,3.0796,0.5413
5460,Others,18.9927,20.9927,60.7555,59.2555,3.0878,0.5427
5460,Pune,19.0809,21.0809,60.6893,59.1893,5.0369,2.4408
5533,Bangalore,17.1136,15.1136,101.1214,103.5614,-0.5416,1.8583
5533,Chennai,16.3307,14.3307,102.0766,104.5166,-1.4016,0.9552
5533,Hyderabad,7.6434,5.6434,112.675,115.115,-0.3392,1.819
5533,Lucknow,17.4258,15.4258,100.7406,103.1806,-1.7708,0.6083
5533,Others,16.7065,14.7065,101.6181,104.0581,-1.1199,1.2544
5540,Bangalore,0.011,0.0,47.9947,48.0,0.6946,0.7056
5540,Others,0.0026,0.0,47.9988,48.0,0.5553,0.5579
5541,Pune,35.2381,33.2381,226.6667,233.6667,-2.4718,0.5401
5629,Delhi-NCR,2.67,0.67,155.728,158.928,-1.3808,0.6457
5629,Others,4.0008,2.0008,153.5987,156.7987,-1.4501,0.6031
5751,Ahmedabad,15.0656,15.0656,80.6877,80.6877,0.8482,0.8482
5751,Bangalore,15.4798,13.4798,80.2941,82.1941,1.0627,3.4542
5751,Chandigarh Tricity,16.32,14.32,79.496,81.396,-0.3674,2.0139
5751,Chennai,17.4372,15.4372,78.4347,80.3347,0.4833,2.9174
5751,Delhi-NCR,14.9469,12.9469,80.8005,82.7005,1.0568,3.4331
5751,Hyderabad,15.9322,13.9322,79.8644,81.7644,1.0788,3.4835
5751,Kolkata,16.2635,14.2635,79.5496,81.4496,1.0893,3.5038
5751,Lucknow,13.6987,11.6987,81.9862,83.8862,0.2821,2.6061
5751,Mumbai,15.6582,13.6582,80.1247,82.0247,-0.3091,2.0548
5751,Others,14.5828,12.5828,81.1464,83.0464,1.13,3.4979
5751,Pune,15.8212,13.8212,79.9699,81.8699,1.1185,3.5209
5793,Ahmedabad,8.4768,10.4768,82.3709,80.5709,2.9651,0.7151
5793,Bangalore,9.8022,7.8022,81.178,82.978,-1.2956,0.893
5793,Chennai,8.0392,6.0392,82.7647,84.5647,-4.1977,-2.1142
5793,Delhi-NCR,8.5971,6.5971,82.2627,84.0627,-2.8221,-0.6957
5793,Hyderabad,7.8472,5.8472,82.9375,84.7375,-1.2375,0.906
5793,Kolkata,8.7261,6.7262,82.1465,83.9465,-2.8258,-0.6966
5793,Lucknow,7.9664,5.9664,82.8303,84.6303,-1.4223,0.7199
5793,Mumbai,9.4339,7.4339,81.5095,83.3095,-1.4669,0.709
5793,Others,5.17,3.17,85.347,87.147,-2.7225,-0.6709
5793,Pune,8.125,6.125,82.6875,84.4875,-1.4128,0.7333
5800,Bangalore,11.8563,10.0612,114.5868,116.9205,-0.8141,1.2059
5800,Chandigarh Tricity,10.581,8.581,116.2447,118.8447,-1.2439,0.965
5800,Chennai,11.1775,9.1775,115.4693,118.0693,-1.1085,1.1182
5800,Delhi-NCR,10.8261,8.8261,115.9261,118.5261,-0.951,1.2705
5800,Hyderabad,10.6336,8.6517,116.1763,118.7528,-1.002,1.1935
5800,Kolkata,10.8991,8.8991,115.8312,118.4312,-0.9717,1.2511
5800,Lucknow,11.1538,9.1538,115.5,118.1,-1.2556,0.9672
5800,Mumbai,10.7366,8.7366,116.0425,118.6425,-0.9826,1.2359
5800,Others,10.786,8.786,115.9782,118.5782,-1.0639,1.1541
5800,Pune,10.3229,8.3229,116.5802,119.1802,-0.9824,1.2259
5801,Ahmedabad,8.4567,6.4721,50.3488,51.4404,-1.2832,0.8569
5801,Bangalore,9.3749,7.3879,49.8438,50.9367,-0.8554,1.3185
5801,Chandigarh Tricity,3.6772,1.6772,52.9775,54.0775,-1.0142,1.0411
5801,Chennai,6.7947,4.7947,51.2629,52.3629,-0.9293,1.1965
5801,Delhi-NCR,3.012,1.012,53.3434,54.4434,-0.6754,1.3727
5801,Hyderabad,7.7103,5.7103,50.7594,51.8594,-0.8575,1.291
5801,Kolkata,7.1338,5.1338,51.0764,52.1764,-0.7804,1.3564
5801,Lucknow,7.4282,5.4282,50.9145,52.0145,-1.0929,1.044
5801,Mumbai,6.2674,4.2674,51.5529,52.6529,-0.7746,1.3426
5801,Others,3.6109,1.6109,53.014,54.114,-0.803,1.2552
5801,Pune,6.8241,4.8241,51.2467,52.3467,-0.7982,1.3312
16655,Chandigarh Tricity,5.567,3.567,162.4248,165.8648,-1.4189,0.669
16655,Others,2.5553,0.5553,167.6048,171.0448,-1.4771,0.545
16658,Bangalore,9.6255,7.6255,76.8183,78.5183,0.9351,3.1688
16658,Chandigarh Tricity,7.1881,5.1881,78.8901,80.5901,-0.0587,2.0949
16658,Chennai,9.6015,7.6015,76.8387,78.5387,0.41,2.6315
16658,Delhi-NCR,9.7539,7.7539,76.7092,78.4092,0.8965,3.1326
16658,Hyderabad,9.761,7.761,76.7031,78.4031,0.944,3.1813
16658,Kolkata,9.8009,7.8009,76.6693,78.3693,0.9672,3.206
16658,Lucknow,8.288,6.288,77.9552,79.6552,0.4627,2.6535
16658,Mumbai,9.9612,7.9612,76.5329,78.2329,-0.1122,2.1066
16658,Others,9.6786,7.6786,76.7732,78.4732,0.946,3.1812
16658,Pune,9.7516,7.7516,76.7111,78.4111,0.9774,3.2151
16659,Delhi-NCR,15.3933,13.3933,115.0652,117.7852,-1.4466,0.8831
16659,Hyderabad,6.9773,4.9773,126.5109,129.2309,-1.1384,0.9872
16659,Lucknow,0.092,0.0,135.8749,136.0,0.814,0.9068
16659,Mumbai,9.644,7.644,122.8842,125.6042,-1.1794,1.0079
16659,Others,9.7273,7.7273,122.7709,125.4909,-1.1975,0.9914
16659,Pune,10.5286,8.5286,121.6812,124.4012,-1.2621,0.9451
16661,Bangalore,13.7413,11.9044,155.2656,158.572,-1.9594,0.1284
16661,Chandigarh Tricity,14.1532,12.1532,154.5243,158.1243,-2.3767,-0.1023
16661,Chennai,10.7407,8.7407,160.6667,164.2667,-2.5794,-0.3965
16661,Delhi-NCR,14.3021,12.3021,154.2562,157.8562,-2.0684,0.2171
16661,Hyderabad,13.5744,11.5744,155.5661,159.1661,-1.7488,0.5248
16661,Kolkata,12.5031,10.5438,157.4943,161.0212,-1.8605,0.3372
16661,Lucknow,16.4887,14.4887,150.3204,153.9204,-2.3518,-0.0132
16661,Mumbai,14.0486,12.0486,154.7125,158.3125,-2.3848,-0.1134
16661,Others,14.245,12.3559,154.359,157.7593,-1.6402,0.5265
16661,Pune,13.5982,11.5982,155.5233,159.1233,-2.1479,0.1172
21491,Ahmedabad,23.1363,21.1363,326.6709,335.1709,-1.5976,0.9628
21491,Bangalore,19.6809,17.9297,341.3563,348.7988,-0.2903,1.8837
21491,Chandigarh Tricity,14.5967,12.5967,362.9641,371.4641,-1.9003,0.397
21491,Chennai,22.2084,20.2084,330.6143,339.1143,-1.3804,1.1551
21491,Delhi-NCR,22.653,20.653,328.7249,337.2249,-0.9604,1.6005
21491,Hyderabad,23.4493,21.4493,325.3404,333.8404,-0.8397,1.751
21491,Kolkata,22.1809,20.1943,330.7314,339.1742,-1.3189,1.2002
21491,Lucknow,20.8454,18.8454,336.407,344.907,-0.9048,1.599
21491,Mumbai,18.6419,17.8893,345.7721,348.9704,0.4625,1.3918
21491,Others,22.6519,20.6519,328.7296,337.2296,-1.0145,1.545
21491,Pune,16.0206,14.0206,356.9125,365.4125,-1.2738,1.0774
21686,Bangalore,9.1902,7.1928,86.2693,88.1668,-0.7084,1.4756
21686,Chennai,8.7411,6.7411,86.696,88.596,-1.0562,1.1122
21686,Delhi-NCR,11.7994,9.7994,83.7906,85.6906,-0.8643,1.3837
21686,Hyderabad,8.6011,6.6011,86.829,88.729,-0.5835,1.5919
21686,Kolkata,14.3207,12.3244,81.3953,83.2918,-1.2697,1.0307
21686,Lucknow,13.4606,11.4606,82.2125,84.1125,-0.9557,1.3333
21686,Mumbai,4.3556,2.3556,90.8622,92.7622,-1.5591,0.4993
21686,Others,12.528,10.528,83.0984,84.9984,-0.9324,1.3327
21686,Pune,14.3183,12.3183,81.3976,83.2976,-1.4489,0.8515
21752,Bangalore,27.312,25.3122,399.7842,410.7831,-0.9725,1.752
21752,Delhi-NCR,27.4003,25.4008,399.2982,410.2956,-1.3028,1.4155
21752,Hyderabad,27.3993,25.3997,399.3038,410.3014,-1.3517,1.3653
21752,Lucknow,27.884,27.4562,396.6381,398.9908,0.8475,1.4457
21752,Others,27.4927,25.493,398.7901,409.7883,-4.3562,-1.7185
21752,Pune,27.1626,25.163,400.6054,411.6036,-0.809,1.9142
21831,Ahmedabad,6.919,4.919,204.7781,209.1781,0.701,2.8647
21831,Bangalore,9.5918,9.5456,198.898,198.9996,5.8821,5.9362
21831,Chandigarh Tricity,10.3828,9.5455,197.1579,199.0,2.045,2.9984
21831,Chennai,9.8221,9.5464,198.3915,198.9979,5.6039,5.9267
21831,Delhi-NCR,10.5722,9.5461,196.7411,198.9985,4.7265,5.9281
21831,Hyderabad,12.8826,10.8827,191.6582,196.058,0.9919,3.3104
21831,Kolkata,9.653,9.5485,198.7635,198.9934,5.6228,5.7449
21831,Lucknow,4.1742,2.1742,210.8168,215.2168,0.8264,2.9308
21831,Mumbai,3.6401,1.6401,211.9918,216.3918,3.8467,6.0021
21831,Others,10.4183,9.5456,197.0796,198.9996,1.912,2.9048
21831,Pune,9.8672,9.5477,198.2921,198.995,5.5385,5.9126
21833,Ahmedabad,3.0124,1.0124,220.1617,224.7017,-2.3169,-0.3026
21833,Others,21.9142,21.7987,177.2548,177.5169,0.0726,0.2206
21833,Pune,23.7862,21.7862,173.0054,177.5454,-2.9944,-0.4488
21835,Bangalore,4.9867,3.0031,161.5227,164.8947,-1.9689,0.0776
21835,Chandigarh Tricity,4.6078,2.6078,162.1667,165.5667,-2.1316,-0.0797
21835,Chennai,2.3618,0.3618,165.985,169.385,-2.3179,-0.317
21835,Delhi-NCR,5.0697,3.2615,161.3815,164.4554,-1.637,0.2366
21835,Hyderabad,4.899,2.899,161.6716,165.0716,-1.595,0.4745
21835,Kolkata,5.0679,3.1366,161.3846,164.6677,-1.7113,0.2883
21835,Lucknow,5.6164,3.618,160.4521,163.8494,-2.0486,0.0254
21835,Others,5.1654,3.2724,161.2188,164.437,-1.5218,0.444
21835,Pune,5.3217,3.3217,160.9531,164.3531,-1.9613,0.1096
21836,Chandigarh Tricity,6.5958,4.6452,149.4467,152.5677,-2.2795,-0.2388
21836,Delhi-NCR,7.0966,6.875,148.6455,149.0,0.1332,0.372
21836,Lucknow,6.875,4.8822,149.0,152.1884,-2.2259,-0.1337
21836,Others,7.0042,6.8959,148.7933,148.9666,0.3654,0.4823
21836,Pune,0.625,1.335,159.0,157.8641,1.3154,0.5916
21837,Lucknow,4.6825,2.958,171.5714,174.6757,-1.9795,-0.206
21837,Others,2.7836,1.366,174.9896,177.5411,-1.5112,-0.0751
21837,Pune,2.9144,0.9144,174.7541,178.3541,-2.2819,-0.2689
21838,Others,10.4387,11.6398,134.3419,132.5403,1.7576,0.3929
21852,Bangalore,9.0014,7.0014,72.7988,74.3988,-1.2335,0.9372
21852,Chandigarh Tricity,14.3928,14.3921,68.4858,68.4863,-0.0,0.0008
21852,Chennai,6.1245,4.1245,75.1004,76.7004,-1.2344,0.8698
21852,Delhi-NCR,8.2089,8.2074,73.4329,73.434,-0.0,0.0016
21852,Hyderabad,7.474,7.474,74.0208,74.0208,-0.0,-0.0
21852,Kolkata,11.0361,11.0361,71.1711,71.1711,-0.0,-0.0
21852,Lucknow,6.9886,6.9886,74.4091,74.4091,-0.0,-0.0
21852,Mumbai,7.4275,7.4275,74.058,74.058,-0.0,-0.0
21852,Others,10.2437,8.2437,71.8051,73.4051,-1.2443,0.9562
21852,Pune,11.5197,11.5197,70.7842,70.7842,-0.0,-0.0
21862,Ahmedabad,24.2006,22.2006,183.7377,188.5857,-2.4381,0.1361
